country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Burkina Faso,BFA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,ECVM,2009,Co-residents only,1980,max,all,914,0.90105838,0.038634904,0.045707263,0.006332291,0.008267165,0.76524383,0.082366727,0.11873224,0.001154494,0.032502729,1.4209732,2.7922361,3.0784338,3.9707096,0.53686965,0.20195985,0.3432731,1.4027033,0.20721659,0.19044288,0.31301737,0.22456793,1,0,0.60130149,0.77558708,42.98003,0.15783149,0.52415556,0.30024168,0.30990273,0.23202407,0.17228343,0.25079694
Burkina Faso,BFA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,ECVM,2009,Co-residents only,1980,max,daughter,154,0.83475864,0.033986349,0.073663242,0.036536127,0.02105562,0.64623934,0.046887312,0.21717192,0.006661213,0.083040223,2.5056748,4.4793625,4.1734591,5.0505834,0.61685902,0.31470931,0.41857308,2.0929651,0.3214024,0.28654709,0.4756321,0.21970403,1,0,0.65437263,0.79190034,48.684723,0.24695399,0.67278308,0.28008094,0.29530677,0.1776583,0.034600515,0.37751743
Burkina Faso,BFA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,ECVM,2009,Co-residents only,1980,max,son,760,0.91495824,0.039609481,0.039846241,0,0.005586042,0.79019332,0.089805052,0.098094173,0,0.021907447,1.1935633,2.4385269,2.7449234,3.6101637,0.66452974,0.17868945,0.32773191,1.2602397,0.18327732,0.17206053,0.28376481,0.22645308,,0,0.56021231,0.73679948,42.285233,0.14270142,0.46621555,0.303745,0.31241238,0.2411412,0.20518589,0.22422975
Burkina Faso,BFA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,ECVM,2009,Co-residents only,1980,mom,all,1068,0.93571937,0.027632162,0.035136797,0.001511663,0,0.74441898,0.083100513,0.13909122,0.000973143,0.032416135,0.76625413,2.9914374,2.171535,4.0020213,0.53686965,0.23570709,0.41756827,2.2251835,0.23570709,0.22709446,0.33261809,0.3559742,1,,0.44921726,0.82788301,44.962502,0.18895848,0.42426011,0.29601532,0.27978262,0.23524359,0.28926829,0.250963
Burkina Faso,BFA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,ECVM,2009,Co-residents only,1980,mom,daughter,204,0.87033546,0.063606352,0.058372024,0.007686153,0,0.6364848,0.060974468,0.22253177,0.004948012,0.075060949,1.3447469,4.5751343,2.7944863,4.909256,0.61685902,0.33645669,0.52925807,3.2303872,0.33645669,0.32265738,0.4211652,0.36252978,1,,0.44993287,0.79042637,53.641701,0.28260735,0.55821341,0.23662771,0.22688784,0.2538771,0.15435368,0.35956448
Burkina Faso,BFA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,ECVM,2009,Co-residents only,1980,mom,son,864,0.95172691,0.018824818,0.029448258,0,0,0.77084386,0.088517494,0.11866298,0,0.021975664,0.62462521,2.6037107,1.965843,3.6466613,0.66452974,0.21104118,0.39022395,1.9790854,0.21104118,0.20569919,0.25936973,0.35279283,,,0.42904595,0.79588515,43.075092,0.16969573,0.39229795,0.30841491,0.29033443,0.23155493,0.3257913,0.22437477
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,avg,all,1604,0.51684332,0.22731031,0.16026075,0.082459122,0.013126496,0.23860551,0.14782593,0.3498989,0.039480168,0.22418949,3.4184911,7.6929393,4.111011,5.1276455,0.17622748,0.61169833,0.7463004,4.3333635,0.61649036,0.60106134,0.68628949,0.48504853,0.7188946,0,0.58666795,0.73174834,35.144032,0.082023203,0.59131193,0.42399198,0.3019726,0.19201222,0.10974351,0.25040427
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,avg,daughter,296,0.3761338,0.20758228,0.26717392,0.12539996,0.02371002,0.18170844,0.10871521,0.2908079,0.046204399,0.37256405,4.8030686,9.3462391,4.3895087,5.4181232,0.25365382,0.66791534,0.79352373,4.6170597,0.67578906,0.6177178,0.7181446,0.64802569,0.77771008,0,0.6057961,0.74775517,36.16378,0.10900813,0.77743924,0.36707193,0.28019503,0.20740385,0.076332502,0.40450016
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,avg,son,1308,0.54840446,0.23173532,0.13628012,0.072827481,0.010752611,0.25136754,0.15659845,0.36315301,0.037971925,0.19090906,3.1079302,7.322104,3.982058,4.987607,0.28167856,0.59925401,0.73570824,4.2705636,0.60318965,0.59849888,0.67988908,0.41338176,0.69617909,0,0.56848276,0.71203589,34.991455,0.078566775,0.50983888,0.42649156,0.30527088,0.18967077,0.12343851,0.21584053
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,dad,all,1648,0.54996246,0.09609779,0.24919851,0.055090573,0.049650662,0.24042141,0.15272188,0.34578741,0.039220423,0.22184889,4.3246207,7.6399403,5.0767865,5.1350861,0.17622748,0.56163132,0.61394137,3.6312158,0.57340014,0.61453956,0.60509408,0.41744515,0.60985631,0,0.56792635,0.57444811,35.091694,0.079724424,0.58277506,0.42454806,0.30440143,0.19132608,0.13586898,0.25048575
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,dad,daughter,307,0.41902798,0.092884399,0.31787705,0.10672715,0.063483402,0.18865725,0.10887802,0.28562301,0.046854932,0.36998677,5.7658329,9.2706137,5.2927999,5.4706459,0.25365382,0.63115615,0.66329348,3.8746591,0.64645141,0.6280697,0.56472987,0.61980879,0.73488152,0,0.58565992,0.60533893,37.228699,0.11798894,0.7428109,0.38176987,0.27987021,0.19180501,0.081621841,0.40640026
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,dad,son,1341,0.57925528,0.096816696,0.23383367,0.04353838,0.046555981,0.25200215,0.16253068,0.35924745,0.037512422,0.18870731,4.0021911,7.2751241,4.9722929,4.9865522,0.28167856,0.54635328,0.60290027,3.5777192,0.55705696,0.61234987,0.61375761,0.35590032,0.54129058,0,0.55223262,0.55381626,35.397984,0.074351668,0.50572866,0.42616469,0.30823225,0.19125143,0.15838347,0.21560438
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,max,all,1604,0.51684332,0.11251806,0.26034465,0.059614047,0.050679922,0.23860551,0.14782593,0.3498989,0.039480168,0.22418949,4.5945878,7.6929393,5.0503683,5.1276455,0.17622748,0.54973644,0.60378915,3.4077268,0.56262404,0.60106134,0.60860318,0.40212795,0.6382829,0,0.57649308,0.58531415,35.356258,0.0818903,0.58888632,0.42509785,0.30176935,0.1912425,0.12980524,0.25038779
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,max,daughter,296,0.3761338,0.12158269,0.3271926,0.10743651,0.067654394,0.18170844,0.10871521,0.2908079,0.046204399,0.37256405,6.1210346,9.3462391,5.1690245,5.4181232,0.25365382,0.62863058,0.65998536,3.6010003,0.64544636,0.6177178,0.63757432,0.60343611,0.73344332,0,0.59447557,0.62312371,36.456394,0.11824884,0.74879611,0.37232772,0.27791464,0.20644125,0.087441072,0.40265504
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,max,son,1308,0.54840446,0.11048486,0.24535066,0.048887465,0.046872545,0.25136754,0.15659845,0.36315301,0.037971925,0.19090906,4.2522058,7.322104,4.9612479,4.987607,0.28167856,0.53242636,0.59118432,3.3653209,0.54404694,0.59849888,0.60145229,0.34191263,0.59137559,0,0.56020576,0.56318218,35.18285,0.078434132,0.52328426,0.42724562,0.30538046,0.18893981,0.13847983,0.21623422
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,mom,all,2005,0.71992701,0.10279568,0.15826443,0.011456613,0.007556255,0.26346517,0.14307141,0.34946209,0.038265035,0.20573629,2.3027699,7.381484,3.6251163,5.1415133,0.17622748,0.66078353,0.74660432,5.1238461,0.66334677,0.64554316,0.87348348,0.57108873,0.94907385,0,0.52566677,0.74555475,39.719868,0.1237174,0.57366955,0.35671115,0.3012121,0.21835934,0.1317956,0.25032941
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,mom,daughter,381,0.5755012,0.15655975,0.24099922,0.019441932,0.00749789,0.21440068,0.096145295,0.31119496,0.043964371,0.33429468,3.3455212,8.8467369,3.9982178,5.4800506,0.25365382,0.71366948,0.7831468,5.5524383,0.71581632,0.6636852,0.90309465,0.69055504,0.95439732,0,0.55812895,0.76498455,42.087181,0.14997472,0.70066035,0.34132862,0.25125214,0.25744453,0.10088149,0.38698101
Bangladesh,BGD,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,HIES,2010,Co-residents only,1980,mom,son,1624,0.75366867,0.090234995,0.13893543,0.009591037,0.007569891,0.27492788,0.15403458,0.35840228,0.036933519,0.17570172,2.0591562,7.0391626,3.4889553,4.9993854,0.28167856,0.64842713,0.73806703,5.0237083,0.65108848,0.64230669,0.86148065,0.52267498,0.94655269,0,0.50429535,0.72261369,39.296715,0.11909147,0.50813657,0.3594231,0.309982,0.21150342,0.15377246,0.21840407
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,avg,all,886,0.14433402,0.22167867,0.45723274,0.13592041,0.040834136,0.01872544,0.065198906,0.35836029,0.40220413,0.15551125,6.2948666,10.291839,3.7642159,3.4829376,0.73689288,0.70804077,0.82539719,4.1256828,0.71095675,0.88979888,0.88080138,0.66432118,0.3803401,0,0.63416427,0.58677679,36.577385,0.10910005,0.53656697,0.4064844,0.29570612,0.18870945,0.18878932,0.25063634
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,avg,daughter,529,0.14712526,0.22312364,0.4442898,0.1403303,0.045131005,0.029560803,0.070850857,0.36813721,0.375328,0.15612313,6.3351636,10.011734,3.8554449,3.5195003,0.87760305,0.67048109,0.80136275,3.8277071,0.67610961,0.81657284,0.85738176,0.62473649,0.36497414,0,0.65086257,0.59414959,34.311764,0.098753721,0.54064536,0.44260573,0.28549778,0.17314278,0.20628263,0.24814576
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,avg,son,357,0.14064927,0.21977118,0.47431892,0.13009883,0.035161782,0.004421537,0.057737686,0.34545362,0.43768367,0.15470347,6.2416701,10.661608,3.6447074,3.4035506,0.8454349,0.75711143,0.85712528,4.5149798,0.75695896,0.99091643,0.91218954,0.71326911,0.40222016,0,0.61970991,0.57870597,39.396393,0.12257228,0.53385347,0.35941997,0.30909646,0.20891128,0.16274612,0.25392419
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,dad,all,893,0.16136415,0.20534027,0.4547652,0.1341618,0.044368576,0.018543012,0.068520024,0.35830635,0.40063441,0.15399621,6.6765933,10.264799,4.0536723,3.4930167,0.73689288,0.70887572,0.75559151,3.8097355,0.70956558,0.90238965,0.88074291,0.65513581,0.39523631,0,0.6164434,0.53118432,37.293674,0.10637279,0.54312038,0.39710429,0.29513377,0.20138916,0.20418948,0.25067568
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,dad,daughter,532,0.16355491,0.1931354,0.44917676,0.14349562,0.050637338,0.029334964,0.074133672,0.36914042,0.37246057,0.15493038,6.7914186,9.9810686,4.1539774,3.5277634,0.87760305,0.66505742,0.71877187,3.4370689,0.66838849,0.83625931,0.8680771,0.61194515,0.36292696,0,0.62419939,0.530101,34.904686,0.093783535,0.54253286,0.44775936,0.26824754,0.19020954,0.23354401,0.24615374
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,dad,son,361,0.15848631,0.22137311,0.46210644,0.12190051,0.036133662,0.004366249,0.061145689,0.34407428,0.43764475,0.15276903,6.5257545,10.637521,3.9183242,3.4157677,0.8454349,0.76557118,0.80395937,4.2919197,0.76365757,0.99203956,0.8952589,0.71028548,0.44519818,0,0.62018657,0.54064268,40.245518,0.12208594,0.54614908,0.3346045,0.32833043,0.21497914,0.15755209,0.25661585
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,max,all,886,0.14433402,0.19983774,0.46552086,0.14136124,0.048946135,0.01872544,0.065198906,0.35836029,0.40220413,0.15551125,6.8917875,10.291839,4.0148306,3.4829376,0.73689288,0.69899464,0.74519676,3.6396222,0.69920057,0.88979888,0.88527393,0.65839559,0.37453893,0,0.63131207,0.54767454,37.115555,0.10411677,0.54896307,0.40605378,0.29278094,0.1970485,0.19317441,0.25056836
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,max,daughter,529,0.14712526,0.20152289,0.44952667,0.14472061,0.057104554,0.029560803,0.070850857,0.36813721,0.375328,0.15612313,6.9434166,10.011734,4.1343226,3.5195003,0.87760305,0.66082895,0.71292567,3.3495157,0.66263151,0.81657284,0.87259448,0.61459273,0.35123205,0,0.63095373,0.5371235,35.426182,0.09342929,0.5536918,0.45185959,0.27377245,0.18093868,0.21596768,0.24793312
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,max,son,357,0.14064927,0.19761315,0.486635,0.13692649,0.038176097,0.004421537,0.057737686,0.34545362,0.43768367,0.15470347,6.8236313,10.661608,3.8558159,3.4035506,0.8454349,0.74838614,0.78779823,4.0150585,0.74747592,0.99091643,0.90234351,0.71181083,0.407058,0,0.64233381,0.56699175,39.275665,0.11745133,0.54293078,0.34849989,0.31668973,0.21735902,0.15823305,0.25404716
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,mom,all,906,0.21150632,0.22129324,0.44815713,0.098672166,0.020371137,0.019473009,0.068300173,0.35502023,0.40290979,0.15429683,5.8856845,10.266306,3.8578517,3.4996839,0.73689288,0.78042555,0.83293313,4.4709582,0.78224754,0.91419971,0.95792383,0.70306653,0.44695511,0,0.60164696,0.5457893,36.670025,0.11589185,0.48290533,0.39980936,0.30115604,0.18314275,0.2340849,0.25068936
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,mom,daughter,543,0.2168927,0.23145978,0.43518209,0.090895578,0.025569849,0.030739285,0.076730296,0.36546677,0.37535122,0.15171242,5.8238764,9.943841,3.9310231,3.5356872,0.87760305,0.75913602,0.82029814,4.2316213,0.76066703,0.85827422,0.96399438,0.66733515,0.44043285,0,0.630409,0.56700987,34.68644,0.1113035,0.48698172,0.44141987,0.28250828,0.16476835,0.24884173,0.24346887
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1940,mom,son,363,0.20428306,0.20765969,0.46555695,0.10910074,0.013399549,0.004364676,0.056995187,0.34101114,0.43986642,0.15776259,5.9685712,10.698738,3.76104,3.4077687,0.8454349,0.80862308,0.84987694,4.7879558,0.81118745,0.99382633,0.94885015,0.74785674,0.45424217,0,0.56364411,0.51070154,39.464321,0.12239219,0.48712966,0.34034014,0.32788804,0.20937963,0.21426016,0.26037219
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,avg,all,887,0.079678088,0.14082219,0.44268411,0.23407051,0.10274508,0.007962153,0.011679679,0.20974028,0.52681118,0.24380669,7.9590931,11.796043,3.9359531,3.1202972,0.75389284,0.75346285,0.85349131,4.2318583,0.76014262,0.94002563,0.95862734,0.83871758,0.40528741,0,0.66260284,0.52529025,35.984352,0.094033808,0.59964222,0.42134702,0.29449368,0.19012548,0.14759749,0.25052658
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,avg,daughter,504,0.069705851,0.12829202,0.44702587,0.22797383,0.12700243,0.009889897,0.018609112,0.17103873,0.5098145,0.29064775,8.2613382,11.982724,4.0010929,3.1636388,0.87783569,0.7568571,0.84460759,4.2296476,0.76834154,0.91736996,0.92943156,0.84613341,0.43560338,0,0.66149992,0.52304381,36.875595,0.11853299,0.62841034,0.37165925,0.33649927,0.17330851,0.10536338,0.28492308
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,avg,son,383,0.091233663,0.15534183,0.43765303,0.24113519,0.074636273,0.005728332,0.003650027,0.25458667,0.54650652,0.18952845,7.6088586,11.579722,3.834265,3.0589578,0.89821184,0.74975222,0.86378556,4.2342749,0.75064194,0.96008372,0.98656756,0.82994026,0.37207544,0,0.6601786,0.5266872,35.410507,0.06794636,0.56212914,0.47410905,0.2502583,0.20768631,0.20288204,0.21066874
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,dad,all,894,0.087316558,0.14502294,0.44057414,0.22327197,0.10381439,0.007900213,0.013352972,0.21224342,0.52459335,0.24191004,8.2705746,11.768113,4.174119,3.1297045,0.75389284,0.76558232,0.81398916,4.0101118,0.76794136,0.9347142,0.95855647,0.83292598,0.44120854,0,0.66172189,0.49615112,36.079006,0.085758999,0.584503,0.4128601,0.30558294,0.19579794,0.14117287,0.25050315
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,dad,daughter,509,0.078413233,0.13232219,0.44643384,0.22972888,0.11310185,0.009795895,0.018432235,0.17542087,0.50846583,0.28788519,8.5092764,11.957687,4.1899643,3.1619,0.87783569,0.77600354,0.80265754,4.039958,0.78114444,0.92724377,0.94032246,0.84844947,0.48894963,0,0.65054977,0.49092859,36.928856,0.11009523,0.61175913,0.36275798,0.3551425,0.17200428,0.1232069,0.28526917
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,dad,son,385,0.097672381,0.1597957,0.43375847,0.21576166,0.093011767,0.005695267,0.007445071,0.25507328,0.54335195,0.18843444,7.9929309,11.547611,4.143466,3.0810425,0.89821184,0.75372946,0.82716942,3.976166,0.75258434,0.94169009,0.9761188,0.81434238,0.38208425,0,0.6722402,0.49987149,35.117233,0.054911736,0.54932702,0.49125722,0.25290087,0.22080517,0.16437508,0.21006538
Bulgaria,BGR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,ESS,2012,Retrospective question,1950,max,all,887,0.079678088,0.12964581,0.44334927,0.233419,0.11390783,0.007962153,0.011679679,0.20974028,0.52681118,0.24380669,8.5008593,11.796043,4.1475205,3.1202972,0.75389284,0.74540627,0.79727006,3.8300884,0.75085706,0.94002563,0.95506072,0.83370298,0.39481795,0,0.6581884,0.49517378,36.420345,0.091890231,0.60183293,0.42178673,0.29026708,0.19605596,0.14965749,0.2505945
